next-major $node ./tools/checkingSeatsInGroup
.
.
.
.
. CinemaId: 0000001067 || Cinema Name: Major Cineplex Central Rayong
. On progress branch : 64/154
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 61210 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name:  3  || Theatre Number: 3 || SessionId: 15295 || Showtimes: 2019-02-03T20:30:00
>>> Theatre Name:  4  || Theatre Number: 4 || SessionId: 15309 || Showtimes: 2019-01-17T15:00:00
>>> Theatre Name:  4  || Theatre Number: 4 || SessionId: 15310 || Showtimes: 2019-01-17T18:00:00
>>> Theatre Name:  4  || Theatre Number: 4 || SessionId: 15311 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name:  5  || Theatre Number: 5 || SessionId: 15313 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name:  5  || Theatre Number: 5 || SessionId: 15314 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name:  5  || Theatre Number: 5 || SessionId: 15315 || Showtimes: 2019-01-17T20:00:00
>>> Subtotal SessionIds : 149|| Requests 1930 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001094 || Cinema Name: Major Cineplex Big C Korat 2
. On progress branch : 91/154
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 15448 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 15449 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name: Theatre1 || Theatre Number: 1 || SessionId: 15450 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 15452 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 15453 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name: Theatre2 || Theatre Number: 2 || SessionId: 15454 || Showtimes: 2019-01-17T20:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 15456 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 15457 || Showtimes: 2019-01-17T16:00:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 15458 || Showtimes: 2019-01-17T18:30:00
>>> Theatre Name: Theatre3 || Theatre Number: 3 || SessionId: 15459 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name: Theatre4  || Theatre Number: 4 || SessionId: 15461 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: Theatre4  || Theatre Number: 4 || SessionId: 15462 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name: Theatre4  || Theatre Number: 4 || SessionId: 15463 || Showtimes: 2019-01-17T20:00:00
>>> Subtotal SessionIds : 149|| Requests 1958 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001095 || Cinema Name: Major Cineplex Big C Phatum Thani
. On progress branch : 92/154
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 14057 || Showtimes: 2019-01-17T13:10:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 14058 || Showtimes: 2019-01-17T15:50:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 14059 || Showtimes: 2019-01-17T18:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 14060 || Showtimes: 2019-01-17T21:10:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13905 || Showtimes: 2019-01-31T10:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13906 || Showtimes: 2019-01-31T13:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13907 || Showtimes: 2019-01-31T15:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13908 || Showtimes: 2019-01-31T18:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13909 || Showtimes: 2019-01-31T20:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13910 || Showtimes: 2019-02-01T10:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13911 || Showtimes: 2019-02-01T13:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13912 || Showtimes: 2019-02-01T15:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13913 || Showtimes: 2019-02-01T18:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13914 || Showtimes: 2019-02-01T20:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13915 || Showtimes: 2019-02-02T10:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13916 || Showtimes: 2019-02-02T13:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13917 || Showtimes: 2019-02-02T15:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13918 || Showtimes: 2019-02-02T18:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13919 || Showtimes: 2019-02-02T20:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13920 || Showtimes: 2019-02-03T10:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13921 || Showtimes: 2019-02-03T13:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13922 || Showtimes: 2019-02-03T15:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13923 || Showtimes: 2019-02-03T18:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 13924 || Showtimes: 2019-02-03T20:30:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 14062 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 14063 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 14064 || Showtimes: 2019-01-17T20:30:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 14066 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 14067 || Showtimes: 2019-01-17T16:00:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 14068 || Showtimes: 2019-01-17T18:30:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 14069 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name: Theater4 || Theatre Number: 4 || SessionId: 14071 || Showtimes: 2019-01-17T14:10:00
>>> Theatre Name: Theater4 || Theatre Number: 4 || SessionId: 14072 || Showtimes: 2019-01-17T16:50:00
>>> Theatre Name: Theater4 || Theatre Number: 4 || SessionId: 14073 || Showtimes: 2019-01-17T19:30:00
>>> Theatre Name: Theater5 || Theatre Number: 5 || SessionId: 14075 || Showtimes: 2019-01-17T14:10:00
>>> Theatre Name: Theater5 || Theatre Number: 5 || SessionId: 14076 || Showtimes: 2019-01-17T17:20:00
>>> Theatre Name: Theater5 || Theatre Number: 5 || SessionId: 14077 || Showtimes: 2019-01-17T20:00:00
>>> Subtotal SessionIds : 149|| Requests 2034 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001096 || Cinema Name: Major Cineplex Lotus Yasothon
. On progress branch : 93/154
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 5548 || Showtimes: 2019-01-17T13:20:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 5549 || Showtimes: 2019-01-17T16:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 5550 || Showtimes: 2019-01-17T18:40:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 5551 || Showtimes: 2019-01-17T21:20:00
>>> Theatre Name:  2 || Theatre Number: 2 || SessionId: 5553 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name:  2 || Theatre Number: 2 || SessionId: 5555 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name:  2 || Theatre Number: 2 || SessionId: 5554 || Showtimes: 2019-01-17T20:00:00
>>> Subtotal SessionIds : 149|| Requests 2050 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001097 || Cinema Name: Major Cineplex Big C Dan Khun Thot
. On progress branch : 94/154
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3004 || Showtimes: 2019-01-17T12:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3005 || Showtimes: 2019-01-17T15:20:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3006 || Showtimes: 2019-01-17T18:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3007 || Showtimes: 2019-01-17T20:40:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3008 || Showtimes: 2019-01-18T10:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3009 || Showtimes: 2019-01-18T12:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3010 || Showtimes: 2019-01-18T15:20:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3011 || Showtimes: 2019-01-18T18:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3012 || Showtimes: 2019-01-18T20:40:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3013 || Showtimes: 2019-01-19T10:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3014 || Showtimes: 2019-01-19T12:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3015 || Showtimes: 2019-01-19T15:20:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3016 || Showtimes: 2019-01-19T18:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3017 || Showtimes: 2019-01-19T20:40:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3018 || Showtimes: 2019-01-20T10:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3019 || Showtimes: 2019-01-20T12:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3020 || Showtimes: 2019-01-20T15:20:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3021 || Showtimes: 2019-01-20T18:00:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3022 || Showtimes: 2019-01-20T20:40:00
>>> Subtotal SessionIds : 149|| Requests 2090 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001098 || Cinema Name: Wang Nam Yen
. On progress branch : 95/154
>>> Theatre Name: Theater 1 || Theatre Number: 1 || SessionId: 2771 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name: Theater 1 || Theatre Number: 1 || SessionId: 2772 || Showtimes: 2019-01-17T16:10:00
>>> Theatre Name: Theater 1 || Theatre Number: 1 || SessionId: 2773 || Showtimes: 2019-01-17T18:50:00
!!!! Error: https://api-cinema.truemoney.net/SeatPlan/0000001098/2774 >> function getSeatsIngroup
>>> Theatre Name: Theater 1 || Theatre Number: 1 || SessionId: 2775 || Showtimes: 2019-01-18T11:00:00
>>> Theatre Name: Theater 1 || Theatre Number: 1 || SessionId: 2776 || Showtimes: 2019-01-18T13:30:00
>>> Theatre Name: Theater 1 || Theatre Number: 1 || SessionId: 2777 || Showtimes: 2019-01-18T16:10:00
>>> Theatre Name: Theater 1 || Theatre Number: 1 || SessionId: 2778 || Showtimes: 2019-01-18T18:50:00
!!!! Error: https://api-cinema.truemoney.net/SeatPlan/0000001098/2779 >> function getSeatsIngroup
>>> Subtotal SessionIds : 149|| Requests 2110 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001099 || Cinema Name: Major Big C Suwannaphum
. On progress branch : 96/154
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2964 || Showtimes: 2019-01-17T12:30:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2946 || Showtimes: 2019-01-17T15:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2947 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2948 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2949 || Showtimes: 2019-01-18T10:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2965 || Showtimes: 2019-01-18T12:30:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2951 || Showtimes: 2019-01-18T15:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2952 || Showtimes: 2019-01-18T17:30:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2953 || Showtimes: 2019-01-18T20:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2954 || Showtimes: 2019-01-19T10:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2956 || Showtimes: 2019-01-19T12:30:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2955 || Showtimes: 2019-01-19T15:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2966 || Showtimes: 2019-01-19T17:30:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2958 || Showtimes: 2019-01-19T20:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2959 || Showtimes: 2019-01-20T10:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2967 || Showtimes: 2019-01-20T12:30:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2968 || Showtimes: 2019-01-20T15:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2969 || Showtimes: 2019-01-20T17:30:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 2963 || Showtimes: 2019-01-20T20:00:00
>>> Subtotal SessionIds : 149|| Requests 2150 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001100 || Cinema Name: Major Robinson Kamphaeng Phet
. On progress branch : 97/154
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 8644 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 8645 || Showtimes: 2019-01-17T16:30:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 8646 || Showtimes: 2019-01-17T19:30:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 8660 || Showtimes: 2019-01-18T11:30:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 8661 || Showtimes: 2019-01-18T14:00:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 8662 || Showtimes: 2019-01-18T16:30:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 8663 || Showtimes: 2019-01-18T19:30:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 8648 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 8649 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 8650 || Showtimes: 2019-01-17T20:30:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 8664 || Showtimes: 2019-01-18T11:30:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 8665 || Showtimes: 2019-01-18T14:30:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 8666 || Showtimes: 2019-01-18T17:30:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 8667 || Showtimes: 2019-01-18T20:30:00
>>> Theatre Name:   3 || Theatre Number: 3 || SessionId: 8652 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name:   3 || Theatre Number: 3 || SessionId: 8653 || Showtimes: 2019-01-17T16:00:00
>>> Theatre Name:   3 || Theatre Number: 3 || SessionId: 8654 || Showtimes: 2019-01-17T18:30:00
>>> Theatre Name:   3 || Theatre Number: 3 || SessionId: 8655 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name:   3 || Theatre Number: 3 || SessionId: 8668 || Showtimes: 2019-01-18T11:00:00
>>> Theatre Name:   3 || Theatre Number: 3 || SessionId: 8669 || Showtimes: 2019-01-18T13:30:00
>>> Theatre Name:   3 || Theatre Number: 3 || SessionId: 8670 || Showtimes: 2019-01-18T16:00:00
>>> Theatre Name:   3 || Theatre Number: 3 || SessionId: 8671 || Showtimes: 2019-01-18T18:30:00
>>> Theatre Name:   3 || Theatre Number: 3 || SessionId: 8672 || Showtimes: 2019-01-18T21:00:00
>>> Theatre Name:   4 || Theatre Number: 4 || SessionId: 8657 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name:   4 || Theatre Number: 4 || SessionId: 8658 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name:   4 || Theatre Number: 4 || SessionId: 8659 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name:   4 || Theatre Number: 4 || SessionId: 8673 || Showtimes: 2019-01-18T11:00:00
>>> Theatre Name:   4 || Theatre Number: 4 || SessionId: 8674 || Showtimes: 2019-01-18T14:00:00
>>> Theatre Name:   4 || Theatre Number: 4 || SessionId: 8675 || Showtimes: 2019-01-18T17:00:00
>>> Theatre Name:   4 || Theatre Number: 4 || SessionId: 8676 || Showtimes: 2019-01-18T20:00:00
>>> Subtotal SessionIds : 149|| Requests 2212 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001101 || Cinema Name: Major Cineplex Sahathai Thung Song
. On progress branch : 98/154
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 5084 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 5085 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 5095 || Showtimes: 2019-01-18T11:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 5096 || Showtimes: 2019-01-18T14:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 5097 || Showtimes: 2019-01-18T17:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 5098 || Showtimes: 2019-01-18T20:30:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 5088 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 5089 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 5099 || Showtimes: 2019-01-18T12:00:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 5100 || Showtimes: 2019-01-18T14:30:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 5101 || Showtimes: 2019-01-18T17:00:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 5102 || Showtimes: 2019-01-18T19:30:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 5092 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 5093 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 5103 || Showtimes: 2019-01-18T11:00:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 5104 || Showtimes: 2019-01-18T14:00:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 5105 || Showtimes: 2019-01-18T17:00:00
>>> Theatre Name: Theater3 || Theatre Number: 3 || SessionId: 5106 || Showtimes: 2019-01-18T20:00:00
>>> Subtotal SessionIds : 149|| Requests 2250 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001102 || Cinema Name: Major Cineplex Lotus Phichit
. On progress branch : 99/154
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 4123 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 4124 || Showtimes: 2019-01-17T16:30:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 4125 || Showtimes: 2019-01-17T19:30:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 4127 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 4130 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name:   2 || Theatre Number: 2 || SessionId: 4129 || Showtimes: 2019-01-17T20:00:00
>>> Subtotal SessionIds : 149|| Requests 2264 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001103 || Cinema Name: Major Cineplex Tops Phichit
. On progress branch : 100/154
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 6065 || Showtimes: 2019-01-17T13:00:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 6066 || Showtimes: 2019-01-17T15:30:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 6067 || Showtimes: 2019-01-17T17:40:00
>>> Theatre Name:  1 || Theatre Number: 1 || SessionId: 6068 || Showtimes: 2019-01-17T20:10:00
>>> Theatre Name:  2 || Theatre Number: 2 || SessionId: 6070 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name:  2 || Theatre Number: 2 || SessionId: 6071 || Showtimes: 2019-01-17T17:00:00
>>> Theatre Name:  2 || Theatre Number: 2 || SessionId: 6072 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name:  3 || Theatre Number: 3 || SessionId: 6074 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name:  3 || Theatre Number: 3 || SessionId: 6075 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name:  3 || Theatre Number: 3 || SessionId: 6076 || Showtimes: 2019-01-17T20:30:00
>>> Subtotal SessionIds : 149|| Requests 2286 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001104 || Cinema Name: Major Cineplex Big C Wichianburi
. On progress branch : 101/154
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 2371 || Showtimes: 2019-01-17T12:30:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 2363 || Showtimes: 2019-01-17T15:10:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 2364 || Showtimes: 2019-01-17T17:50:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 2365 || Showtimes: 2019-01-17T20:30:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 2372 || Showtimes: 2019-01-18T10:00:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 2373 || Showtimes: 2019-01-18T12:30:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 2374 || Showtimes: 2019-01-18T15:10:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 2375 || Showtimes: 2019-01-18T17:50:00
>>> Theatre Name:   1 || Theatre Number: 1 || SessionId: 2376 || Showtimes: 2019-01-18T20:30:00
>>> Subtotal SessionIds : 149|| Requests 2306 || Theatres : 14 || Branches : 10
.
.
.
.
. CinemaId: 0000001105 || Cinema Name: Major Cineplex Big C Sukhothai
. On progress branch : 102/154
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3542 || Showtimes: 2019-01-17T13:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3543 || Showtimes: 2019-01-17T16:30:00
>>> Theatre Name: Theater1 || Theatre Number: 1 || SessionId: 3544 || Showtimes: 2019-01-17T19:30:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 3546 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theater2 || Theatre Number: 2 || SessionId: 3557 || Showtimes: 2019-01-17T17:00:00
